CNTR_CODE,NUTS_ID,NUTS_NAME,Panel A
EL,EL307,"Πειραιάς,",17.56490181
EL,EL411,"Λέσβος,",-23.759695
EL,EL412,"Ικαρία,",-23.75968267
EL,EL413,Χίος,0
EL,EL421,"Κάλυμνος,",-23.75969578
EL,EL422,"Άνδρος,",-23.75969254
EL,EL431,Ηράκλειο,-23.75969335
EL,EL432,Λασίθι,6317.956326
EL,EL433,Ρέθυμνο,-23.75968267
EL,EL434,Χανιά,-23.75969314
EL,EL511,Έβρος,7.012294377
EL,EL512,Ξάνθη,-23.75969162
EL,EL513,Ροδόπη,-21.32972101
EL,EL514,Δράμα,-23.75969238
EL,EL515,"Θάσος,",-12.35304668
EL,EL521,Ημαθία,-57.2523103
EL,EL522,Θεσσαλονίκη,-28.51001034
EL,EL523,Κιλκίς,-34.71907697
DE,DEA15,"Mönchengladbach,",0
DE,DEE09,Harz,-8.615306902
DE,DEE0A,Mansfeld-Südharz,-4.783042746
DE,DEE0B,Saalekreis,-3.263157765
DE,DEE0C,Salzlandkreis,-10.83378335
DE,DEE0D,Stendal,-11.97284849
DE,DEE0E,Wittenberg,-10.50306197
DE,DEF01,"Flensburg,",0
DE,DEF02,"Kiel,",-2.468473406
DE,DEF03,"Lübeck,",-4.649228588
DE,DEF04,"Neumünster,",0
DE,DEF05,Dithmarschen,-5.649081793
DE,DEF06,Herzogtum,-6.053826653
DE,DEF07,Nordfriesland,-4.940749142
DE,DEF08,Ostholstein,-4.396856466
DE,DEF09,Pinneberg,-4.530324667
DE,DEF0A,Plön,-4.916698015
DE,DEF0B,Rendsburg-Eckernförde,-6.397275439
DE,DEF0C,Schleswig-Flensburg,-6.364131298
DE,DEF0D,Segeberg,-4.783038194
DE,DEF0E,Steinburg,-5.478966244
DE,DEF0F,Stormarn,-7.048048884
DE,DEG01,"Erfurt,",-12.9882261
DE,DEG02,"Gera,",-5.896283374
DE,DEG03,"Jena,",-6.229317224
DE,DEG04,"Suhl,",0
DE,DEG05,"Weimar,",0
DE,DEG06,Eichsfeld,-4.783045527
DE,DEG07,Nordhausen,-6.596454349
DE,DEG09,Unstrut-Hainich-Kreis,0
DE,DEG0A,Kyffhäuserkreis,-8.930045214
DE,DEG0B,Schmalkalden-Meiningen,1.110522281
DE,DEG0C,Gotha,0
DE,DEG0D,Sömmerda,-16.60563895
DE,DEA16,Mülheim,-4.410018807
DE,DEA17,"Oberhausen,",-30.62008571
DE,DEA18,"Remscheid,",0
DE,DEA19,"Solingen,",0
DE,DEA1A,"Wuppertal,",0
DE,DEA1B,Kleve,-5.034535703
DE,DEA1C,Mettmann,-13.96025052
DE,DEA1D,Rhein-Kreis,-11.49288258
DE,DEA1E,Viersen,0
DE,DEA1F,Wesel,-7.740427004
DE,DEA22,"Bonn,",-5.430504411
DE,DEA23,"Köln,",-11.98568917
DE,DEA24,"Leverkusen,",-4.995088331
DE,DEA26,Düren,-13.69514646
DE,DEA27,Rhein-Erft-Kreis,-11.65562635
DE,DEA28,Euskirchen,0
DE,DEA29,Heinsberg,-10.27241826
DE,DEA2A,Oberbergischer,0
DE,DEA2B,Rheinisch-Bergischer,0
DE,DEA2C,Rhein-Sieg-Kreis,-5.344919753
DE,DEA2D,Städteregion,0
DE,DEA31,"Bottrop,",0
DE,DEA32,"Gelsenkirchen,",0
DE,DEA33,"Münster,",-4.783035988
DE,DEA34,Borken,0
DE,DEA35,Coesfeld,-4.78303838
DE,DEA36,Recklinghausen,-7.324109985
DE,DEA37,Steinfurt,-6.198109447
DE,DEA38,Warendorf,-8.743146584
DE,DEA41,"Bielefeld,",0
DE,DEA42,Gütersloh,-4.783037901
DE,DEA43,Herford,-8.218068683
DE,DEA44,Höxter,-1.798093435
DE,DEA45,Lippe,-5.138681383
DE,DEA46,Minden-Lübbecke,-6.690130729
DE,DEA47,Paderborn,-8.340184981
DE,DEA51,"Bochum,",-10.14376981
DE,DEA52,"Dortmund,",-4.783037594
FI,FI1C4,Kymenlaakso,14.32093766
FI,FI1C5,Etelä-Karjala,18.978965
FI,FI1D1,Etelä-Savo,19.51088111
FI,FI1D2,Pohjois-Savo,17.12815379
FI,FI1D3,Pohjois-Karjala,18.21217352
FI,FI1D5,Keski-Pohjanmaa,18.17126923
FI,FI1D7,Lappi,17.55035891
FI,FI1D8,Kainuu,19.51087989
FI,FI1D9,Pohjois-Pohjanmaa,16.85814681
FI,FI200,Åland,0
FR,FR101,Paris,0.68821569
EL,EL524,Πέλλα,-69.22212435
FI,FI193,Keski-Suomi,18.52916847
FI,FI194,Etelä-Pohjanmaa,19.5108856
FI,FI195,Pohjanmaa,18.90159993
FI,FI196,Satakunta,15.85978685
FI,FI197,Pirkanmaa,16.92999088
FI,FI1B1,Helsinki-Uusimaa,5.837609843
FI,FI1C1,Varsinais-Suomi,17.05915473
FI,FI1C2,Kanta-Häme,15.61870598
FI,FI1C3,Päijät-Häme,18.78756984
EL,EL642,Εύβοια,-9.39963826
EL,EL643,Ευρυτανία,-23.96519344
EL,EL644,Φθιώτιδα,-37.95293232
EL,EL645,Φωκίδα,-24.54861814
EL,EL651,"Αργολίδα,",-7.764938678
EL,EL652,Κορινθία,-9.121623012
EL,EL653,"Λακωνία,",-11.60690912
ES,ES111,A,24.48090412
ES,ES112,Lugo,23.45863357
ES,ES113,Ourense,9.326311854
ES,ES114,Pontevedra,63.52167529
ES,ES120,Asturias,19.13694764
ES,ES130,Cantabria,5.201109212
ES,ES211,Araba/Álava,10.77315048
ES,ES212,Gipuzkoa,11.6322428
ES,ES213,Bizkaia,4.910222016
ES,ES220,Navarra,9.42372419
ES,ES230,La,20.20248368
ES,ES241,Huesca,-19.57307221
ES,ES242,Teruel,16.39311864
ES,ES243,Zaragoza,-17.01262498
ES,ES300,Madrid,7.708162452
ES,ES411,Ávila,10.77316432
ES,ES412,Burgos,2.656925959
ES,ES413,León,-3.43236302
ES,ES414,Palencia,6.096853315
ES,ES415,Salamanca,4.645950182
ES,ES416,Segovia,10.77316607
ES,ES417,Soria,11.82759127
ES,ES418,Valladolid,12.11452432
ES,ES419,Zamora,-1.017808491
EL,EL525,Πιερία,-33.12701135
EL,EL526,Σέρρες,-4.40053043
EL,EL527,Χαλκιδική,-23.75969588
EL,EL531,"Γρεβενά,",-25.2644361
EL,EL532,Καστοριά,-23.75969127
EL,EL533,Φλώρινα,-31.5923867
EL,EL541,"Άρτα,",-16.29209843
EL,EL542,Θεσπρωτία,-23.75969113
EL,EL543,Ιωάννινα,-24.12223017
EL,EL611,"Καρδίτσα,",-17.00453074
EL,EL612,Λάρισα,-18.29185851
EL,EL613,"Μαγνησία,",-13.26765652
EL,EL621,Ζάκυνθος,58.48817394
EL,EL622,Κέρκυρα,-18.53005908
EL,EL623,"Ιθάκη,",-23.75969001
EL,EL624,Λευκάδα,0.338286632
EL,EL631,Αιτωλοακαρνανία,-17.19554751
EL,EL632,Αχαΐα,6.05738329
EL,EL633,Ηλεία,-29.43678722
EL,EL641,Βοιωτία,-10.49161779
ES,ES531,Eivissa,23.09122623
ES,ES532,Mallorca,38.83063951
ES,ES533,Menorca,10.77316578
ES,ES611,Almería,21.0182367
ES,ES612,Cádiz,19.5849527
ES,ES613,Córdoba,9.096806811
ES,ES614,Granada,52.43947606
ES,ES615,Huelva,68.6969883
ES,ES616,Jaén,10.35610482
